,user_id,user_reviews_count,yelping_since,user_useful_reviews,fans,elite_count,compliment_count,months_since,final_score,text,user_review_useful_count,business_id,cool,review_id,review_date,user_review_stars,funny,sentiment_score,address,attributes,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,business_review_count,business_review_stars,state,user_name
246,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"Normally I have an aversion to all things carrying a Planet Hollywood label, but it seems the former Aladdin has done a remarkable transformation into its semi-new posh look.  The Los Angeles glam and glitz theme is perfectly executed, with the property looking its best and brightest at night.  Most folks who knew the Aladdin well are sure to be impressed at the significant upgrades from the rooms to the casino.By far the biggest changes have been in their beautiful casino, gorgeous bars / lounges, and the upgraded mall now known as the Miracle Mile (formally the Desert Passage).  Cheesy, but most definitely ""LA"" is the Extra Bar & Lounge where the show Extra is actually filmed at least once a week.  I've seen Mario Lopez doing his thing during my last few visits, I seem to forget how short he is practically every time.Without a doubt, the most impressive interior changes have been made to its casino.  The abundant tables with the chic dealers do a good job of allowing their patrons to enjoy their surroundings.  Poker players are sure to like the decent sized Poker room, however, PH doesn't run many poker events as often as they do other house rated games. I could be wrong on this, but it doesn't seem that their craps tables are rated on odds, resulting in better comps for bigger players.  Their A+ program seems to be pretty good and previous Aladdin players can resume their statuses from past play.  One thing that I wish they'd improve on is the ventilation on the casino floor, its a little too smoky on the weekends.So what's the deal with the rooms?  The larger suites and some of the standard rooms are still sporting the Aladdin decor, which are all going to be finished sometime this year.  The regular rooms (Hollywood, Deluxe, etc.) are tiny and are 400 sq ft at best.  That's solid for a Manhattan studio but not fabulous in Las Vegas.  The big suites on the other hand (Panarama, Fountain Views, Boulevard etc) are fantastic with plenty of space (1500 sq ft +) and usually sport a great view.Service all around is fairly good.  From the folks at the front desk to the executive staff running the joint to even the bartenders at the lounges, everyone has been sporting a smile without a snotty LA attitude (thank goodness this theme aspect never carried over).Since the PH takeover, the demographic for this casino property went from senior citizen level to extremely young.  There are more youngins frequenting this joint more than ever, attracted by the trendy glow of its LA theme with potential celebrity sightings given their constant publicity (Pageants, concerts, Extra airings, shows, etc.).  The younger generation could use some better nightlife, Prive is a disappointment and their lounges can get boring once the eye candy wears thin.",3,BLIJ-p5wYuAhw6Pp6mh6mw,2,1yXp7EkfmcxXOomfHxTu-g,2010-04-29,3,2,63,3667 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WiFi': 'free', 'GoodForKids': False}","['Hotels', 'Casinos', 'Event Planning & Services', 'Hotels & Travel', 'Arts & Entertainment']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.10968841,-115.1701429,Planet Hollywood Las Vegas Resort & Casino,The Strip,89109.0,2681,3.0,NV,Jando
247,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"First thought that comes to mind about the Red Rock for me is ""Wow.""  Posh, luxurious in its own way, there are too many good adjectives to describe Station's finest casino in the land.  Its places like the Red Rock that will eventually lead people off the overrated strip and into places like this and Green Valley Ranch.Situated near the Red Rock Canyon, this secluded resort may seem far from a lot of things, but as a boutique resort, they have all the bases covered for people with all kinds of interest.  Ever since its expansion of the second tower at the end of 2006, the dramatic difference can be felt in the hotel's beautiful rooms and expanded convention space.This is a locals casino destination and becoming more and more popular by the day.  Virtually everything is great here, from the food to the pool to the relaxed casino.  Nightlife is decent with plenty of eye candy over at Cherry Nightclub and the trendy restaurants within the casino are great.  Suites are spacious, well decorated, and very comfortable.  And by comfortable, I mean probably one of the best beds I've ever slept in.Few resort properties like this have impressed me to the magnitude that Red Rock has.  This place has it all and is an ideal family destination with plenty of food options (larger food court), a fabulous theater, and probably one of the best bowling alleys in Vegas.  Comped players will enjoy their stay, in addition to the visitors who are just looking for a place to get away.  As one of Vegas' most underrated properties, the Red Rock is without a doubt one of the town's best.",9,RhEvP5flF6KoPriMHmVYGg,9,xHArSOVpxZ5XdGP4sMVLUg,2008-04-25,5,4,53,11011 W Charleston Blvd,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}, 'WiFi': 'free', 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Hotels & Travel', 'Casinos', 'Beauty & Spas', 'Hotels', 'Day Spas', 'Event Planning & Services', 'Arts & Entertainment']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.15641263,-115.3328469,Red Rock Casino Resort & Spa,South Summerlin,89135.0,1424,3.5,NV,Jando
248,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"When it comes to high end casino properties, there is the Cosmopolitan, Venetian, Wynn, and Bellagio. Directly behind that is good ol Caesars Palace. Of the Caesars (formally Harrah's) Entertainment chain of gambling sanctuaries, CP would likely be considered the grand daddy (i.e. flagship) of them all.Casino wise, CP has little to frown about. There are thousands of slot machines for grandma pulley and her double player cart inserts and a couple hundred tables for Daddy Warbucks and his love for roulette, pai gow, or BJ ... errr 21. It should be noted that they also feature a table or two for progressive blackjack, Caribbean stud, and even Spanish 21. A rarity indeed for most casinos that don't have these games available during all hours.The high limit area is impressive. There are a few dozen high limit slot machines with denominations of $100-500 and a vast staff for private dealers of any mainstream house game. Poker players, there's even rooms for you all as well, and they're quite pretty. No guarantee you'll receive any comps of course, best ride the coat tails of the high limit players.TotalRewards has undergone a variety of changes over the last few years. While most Diamond / 7 Star players might not have issues securing amenities at CP, know that point poolers will see a huge drop off comp worthy points. That said, the standards are higher here, so don't be surprised your baller status at nearby Bally's doesn't exactly translate to an instant reservation at Guy Savoy.The hungry will never feel that way at CP. From the laughable Augustus Cafe to the various yet random Chinese themed spots to the Mesa Gril, there is no shortage of interesting eateries throughout the resort. Guy Savoy has my allegiance, as does lunches at Bradley Ogden. Old Homestead is a classic steakhouse spot and Hyakumi actually serves a mean plate of raw fish. What I'm really looking forward to is next week's opening of Bacchanal Buffet (500+ items, 17 million to create), which has been rumored to be the next greatest all you can eat venue in the city.Shoppers are guaranteed to appreciate CP, after all, it's one of the only properties that can boast something as robust as the Forum Shops - a semi high-end mall of just about anything. It's a tourists haven, but not necessarily a trap. Locals aren't likely to purchase much here since the dollar doesn't go that far, but like all fun shopping - it's fun to look.The pools (cheesily named ""Garden of the Gods"") are actually more decent than they sound and each one has a theme / gimmick. Most of them have cabanas, but beware of paying retail for these (hello comp points!), as there are way better pool cabanas along and beyond the strip. I'm a fan of the Neptune, only because its the most social pool where you can mingle and get your splash / tan on at the same time.Beyond the usual amenities, CP boasts the Colosseum, one of the best concert venues in the city. I've seen a lot from Celine to International pop stars do their thing here. It truly is a sight and sound pumping venue to behold. The property also sports one of the largest parking structures on the strip, I've yet to NOT find a space here. If you feel like clubbin and are in an overly pretentious mood, Pure (http://www.yelp.com/biz/pure-las-vegas) might be the place for you. But a word to the wise - bottles are not only expensive here, but the service has been notoriously bad. Pretending you're a celebrity might be a better move than attempting to buy your way in.Finally, the onsite amenities are the real draw. People who are complaining of the antiquated cheesy Roman themes are probably staying in the Forum, Roman, or Palace tower. For the complete and modern contemporary version of CP's finest rooms, shoot for the Augustus, even if its a regular room. I promise it's worth it.",15,VyjyHoBg3KC5BSFRlD0ZPQ,7,JbQw6EUNUg2b42OQcHm6WA,2012-09-03,4,5,49,3570 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'WiFi': 'free', 'GoodForKids': False}","['Casinos', 'Arts & Entertainment', 'Hotels & Travel', 'Hotels', 'Event Planning & Services']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.116765,-115.174595,Caesars Palace Las Vegas Hotel & Casino,The Strip,89109.0,2393,3.0,NV,Jando
249,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"During one of my last work trips in Las Vegas, I found myself stationed here at the Golden Nugget and feening for some food after an incredibly intense happy hour.  I learned of the Grotto by accident really - I was busy sipping glasses of wine and attempting to order bar food, only to learn that bar food was a delicious array of Italian fare.Perhaps it was the alcohol doing the talking for me, because everything I had was inhaled in minutes.  The Montel Wrap, a parmesan crusted Chilean sea bass married with roma tomatoes and lettuce was better drunk food than the burger and fries I was initially fantasizing about.  Another winner was the lasagna and the margherita pizza was deceivingly tasty.  I managed to go back to my hotel room in a pseudo drunken food coma, a condition best experienced in Vegas.I decided to come back during another night for dinner, this time sober and just as hungry.  Having witnessed the dining room for the first time, I realized it was easy to miss this place.  The Grotto doesn't stand out and the tacky decor wasn't going to win any awards either.  When examining a menu for a second time, it was clear Grotto's was a Italiana Americana restaurant, more than it was anything more authentic.Service was good, almost too good for a downtown casino establishment.  They were courteous, professional, and prompt with everything.  I had a stellar recommendation in the very tasty ($9) lobster bisque, not too fishy and just a tad of creme.  Another solid dish was the linguine pescatore, but felt overpriced at $27 for a medium portion.  I also was able to try their herb crusted pork loin ($25), juicy and hearty, with a nice seared crust, had a nice flavor with it.  The yukon mashed potatoes were a nice touch but tasted like they were whipped with butter and sour cream.Finally our table of hungry hippos decided it would be a good idea to order the sausage and peppers pizza.  The crust was a little charred, too much to a point where it was dry and mediocre.  I would give this another shot, especially since I've heard more former colleagues rave about this pizza than any other entree on their menu.The Golden Nugget has a mini gem here with Grotto.  For downtown standards, this is a decent and semi-reasonably priced Italian option in an area where good food is hard to find.",2,eoyvbnRYQe-z85e8Rc6vAg,3,5g48F9hwvo86qxMkisjK1w,2011-08-23,4,0,48,129 E Fremont St,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'paid', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'HappyHour': True, 'GoodForDancing': False, 'BikeParking': False, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'CoatCheck': False, 'Smoking': 'no', 'WheelchairAccessible': True}","['Bars', 'Food', 'Italian', 'Pizza', 'American (Traditional)', 'Restaurants', 'Nightlife', 'Beer', 'Wine & Spirits']",Las Vegas,"{'Monday': '11:30-0:00', 'Tuesday': '11:30-0:00', 'Friday': '11:30-1:00', 'Wednesday': '11:30-0:00', 'Thursday': '11:30-0:00', 'Sunday': '11:30-0:00', 'Saturday': '11:30-1:00'}",1,36.170349,-115.14494599999999,Grotto Ristorante,Downtown,89101.0,425,4.0,NV,Jando
250,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"Spacious, modern, clean are just some of the reasons why Red Rock Lanes is the best place to bowl in Las Vegas. From every strike to a gutter ball, I've loved my every experience here, which is especially impressive since I'm hardly an avid bowler. This ""bowling alley"" is just one of the many reasons I can't stop gushing over the awesomeness that is the Red Rock (http://www.yelp.com/writeareview/biz/RhEvP5flF6KoPriMHmVYGg?return_url=%2Fbiz%2FRhEvP5flF6KoPriMHmVYGg).Folks who are used to divey bowling halls are in for a treat at Red Rock Lanes. The aura commands an immediate sophistication, perfect for bowlers of all levels and even the non-bowlers, proving there really is a little something here for everyone. This isn't the bowling hall that Roy Munson played in (http://www.gapintelligence.com/wp-content/uploads/2009/08/munson.jpg), it's the tricked out version appropriate for all ages with over 70 lanes.There is plenty of dedicated space per lane, comfy seats for big groups, and lots of tables for folks just looking to grab a bite. The catering is a tad expensive (bowling isn't exactly cheap either) but this is Summerlin, not Fremont. As with most larger bowling alleys, there is an arcade, big and extensive with most of the latest games. I only wish this place was around when I was a little kid.What put Red Rock over the top for me was their VIP bowling area. Granted I thought it was a silly (read: hilarious) take for a bowling experience, having experienced it myself I can't say enough amazing things about this segregated portion of the place. The ambient lighting was totally club worthy and the lanes are truly apart from the rest of the venue. There is something comical yet interesting about sipping cocktails and sitting on plush furniture while watching someone bowl. But to suggest that it's not fun (especially in good company) would be blasphemy.Midnight bowling after a movie in the nearby theaters is a great way to spend an evening without having to go to the strip. I've brought many bowler enthusiasts to Red Rock Lanes and many of them have arrived at the same conclusion as I:  ""This place is amazing.""",5,pQL52VHs4i3-y7zq81kFng,5,-384TwdQBUMFZLn9TFIvRA,2011-09-19,5,2,47,11011 W Charleston Blvd,"{'BusinessAcceptsCreditCards': True, 'GoodForKids': True, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': False, 'ByAppointmentOnly': False}","['Active Life', 'Bowling']",Las Vegas,"{'Monday': '8:00-2:00', 'Tuesday': '8:00-2:00', 'Friday': '8:00-2:00', 'Wednesday': '8:00-2:00', 'Thursday': '8:00-2:00', 'Sunday': '8:00-2:00', 'Saturday': '8:00-2:00'}",1,36.154884,-115.335654,Red Rock Lanes,South Summerlin,89135.0,146,3.5,NV,Jando
251,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"Many moons ago when I found myself at the Venetian more often than not, colleagues and friends alike would be here at Zeffirino's eating and drinking our work grind away to relax for a solid Italian option in the resort. It was far away from the most popular eateries within the casino, but casual yet intimate enough to be one of the Venetian's most versatile. Good food, great ambiance, and almost always a good time.Lots of visitors to the Venetian often balk at the fact there is no dedicated buffet on premises, but if there were one, it'd be here. It won't be the self-indulgent, competitive eater training course like many other spreads at nearby resorts, but a classier, simplistic array of Italian specialties that change on a near daily basis and is served by someone every time. Be sure to ask nicely if you want a good helping and know the Sunday brunch hour is probably the most recommended time to try it.But their best execution has always been items from their nightly a la carte menu. Homemade ravioli of various fillings are no stranger to my plate and their other pasta options were filling and rich. One of their strengths was rolling with anything in the seafood realm. Whether it was a sea diver scallop appetizer or a crab ragu linguini or a lobster risotto, it would often taste as good as it looked. Prosciutto wrapped anything? Yes please.Some other tips for maximizing the experience:* Thinking of hosting a wedding reception here? Definitely a stellar choice.* Things to avoid on their menu: anything parm (especially chicken) and their steaks could use a little work.* You don't have to eat. Drink wine instead.* Service is usually super, but beware of the occasional waiter/waitress having a bad day.* Holiday buffets are nice, but avoid if you can - they're overpriced and incredibly overcrowded.* There will be live acts on occasion. Appreciate the musicians, they sing tons better than any of the touristy (and cheesy) gondola guys rowing across the canal. At least there's a decent view.",2,qtc1YZix_5lHBJTZq7DOpA,0,4yiHiqndoDGg6H1x3Fcovw,2013-04-18,4,0,46,"3377 Las Vegas Blvd S, Ste 2095, The Venetian","{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_corkage', 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': True, 'BYOB': False, 'BikeParking': False, 'Corkage': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': False, 'RestaurantsTableService': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 3, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}, 'ByAppointmentOnly': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'CoatCheck': False, 'Smoking': 'no', 'WheelchairAccessible': True}","['Italian', 'Bars', 'Food', 'Seafood', 'Beer Bar', 'Restaurants', 'Beer', 'Wine & Spirits', 'Nightlife']",Las Vegas,"{'Monday': '11:30-0:00', 'Tuesday': '11:30-0:00', 'Friday': '11:30-0:00', 'Wednesday': '11:30-0:00', 'Thursday': '11:30-0:00', 'Sunday': '11:30-0:00', 'Saturday': '11:30-0:00'}",1,36.122153000000004,-115.169427,Zeffirino,The Strip,89109.0,402,3.5,NV,Jando
252,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"As the smaller, yet newer sister property of the Wynn Empire, Encore was the culmination of 2 years and 2 billion dollars after the 1 year anniversary of Wynn Las Vegas. Sharing the same, luxurious theme as its neighbor, it may share a bridge and various restaurants and such, but rest assured the Encore is very much its own property.A recipient of the latest AAA 5 Diamond, it joins a very small handful of hotel establishments throughout Vegas. This basically means Encore has distinction of calling itself one of the most sophisticated, scintillating hotel properties in the world. An establishment that skimps on nothing less than decadent and showcases nothing but the finest. From its sleek exterior to its posh interior, there is no doubt this is a winner for Steve Wynn.With 63 floors, the Encore is actually marginally taller than the Wynn and features a ton of space for casino, retail, hotel, and convention purposes. Like many of the casino resorts along the strip, there is almost plenty of options in every direction though at the Encore, there is less of a need to exit in the name of seeing, eating, and doing. They really do have it all.Room accommodations are impressive from lowest standard two bed room to the ultra high end, massive suites for players. Wynn has invested so much to ensure the comfort levels in every room meet the high standards that most people have for this place. Personally, it comes down to the bed for me. I've never slept better.The casino side isn't nearly as impressive as the Wynn. There seem to be some elements of Wynn Macau here, but on a whole the ambiance of gaming isn't for me anyways, a large selling point. Boutique casinos have a way of keeping the experience intimate for particular gamblers, but the feeling here is no different than like its Palazzo rival.On the nightlife front, is there a better and more celebrated club than XS? For years, my favorite spot was La Bete, which later turned into Tryst (http://www.yelp.com/biz/tryst-nightclub-las-vegas-2) but now XS takes the cake. XS alone probably brings in more visitors than any club in Vegas and amongst the younger nightlife inspired crowd, is potentially the number one reason folks end up paying Encore a visit.Folks looking for a different eating experience will certainly find it at Sinatra (http://www.yelp.com/biz/sinatra-las-vegas) and the same goes for the clubby yet foodie ambiance of Andrea's (http://www.yelp.com/biz/andreas-las-vegas). Wazuzu (http://www.yelp.com/biz/wazuzu-las-vegas) is kind of like an overpriced Asian fusion diner, which is totally skippable in the Encore experience. I personally enjoy every meal at Society Cafe Encore (http://www.yelp.com/biz/society-cafe-encore-las-vegas-5) but that's just me. The line up of eateries may not be impressive compared to its casino counterparts, but at least the places featured are quality.Lastly, I think Encore would be the ultimate property if famous Vegas performer Danny Gans were still alive today. When he was set to perform at Encore as his new home 4 years ago, he was also featured on what was at the time the largest freestanding marquee in the world. Garth Brooks is certainly no slouch, but Gans and his already bustling LV fame would've been the city's top featured act.While I don't think Encore lives up to the same standard as its bigger sister, it is still among the best on the strip for everything it offers. There is no losing scenario when it comes to staying here - it is still worth it for its location, name, and all that it has to offer.",10,Az_60nNuh1FH8Ds8oasZjw,7,lePNDagp9AyIwEGM7iUgWQ,2013-10-18,4,1,45,3131 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'WiFi': 'paid', 'GoodForKids': False}","['Resorts', 'Home & Garden', 'Casinos', 'Arts & Entertainment', 'Home Decor', 'Hotels', 'Shopping', 'Hotels & Travel', 'Event Planning & Services']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.12768447,-115.16744609999999,Encore,The Strip,89109.0,1726,4.0,NV,Jando
253,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"The Wynn just knows how to do it right.  Much like the the only 5 star hotel in Vegas, Tryst manages to keep itself above the rest of the competition for being one of the best places in Vegas to party.  With a very organized staff, excellent management, awesome decor, with an outstanding array of music and with plenty of diverse eye candy, it doesn't really get much better than this.Like all Vegas nightclubs, getting in touch with a promoter is essential.  Unless one has been in the front of the line for awhile, its the best option to get in here before the wait becomes too overwhelming.  Having a lot of girls in the group doesn't hurt either, but I digress.The club is beautiful. The posh interior is a great mix of chic with a dash of class.  Ample plush lounges surround the dance floor and the place is definitely on par with the Wynn's sophisticated theme.  Even the bathrooms which I first predicted to be disgusting and barfed up, were clean and well maintained with attendants.Getting to the bar is not difficult on some nights (like Thursday), but on the packed weekends it becomes more of a chore than anything.  The best bet would be to secure a table before hand and ordering from a cocktail waitress.  At least there is a spot to dump your stuff (if you avoid the $5.00 coat check) and someone who can bring drinks while you and your group are busting a move on the dance floor.  Just don't expect the prices to be anywhere near decent ($12+ per cocktail) but at least the drinks are strong.Dancing here is not as cramped as some other places are along the strip and the music is an excellent mix of everything from Top 40s, Hip Hop, Trance, House, Latin, and Indian music.  Typically they have an outside celebrity DJ scratching up some fresh beats and rarely does it sound like someone is just playing CDs.  Speaking of celebrities, don't be surprised at any random sightings as it is Vegas after all.  A guaranteed find is usually on a weekend night in a VIP booth that is sealed off with a red velvet and a couple of bodyguards -- which usually means they're guarding someone important.I still remember when this place was called La Bete.  With some minor renovations, the folks have done a tremendous job in creating the ultimate nightlife spot in Las Vegas.",2,EVxY3Vcc-4uavsq2CQsk3g,1,x1epgeJ3FmWcThdippPbJg,2010-04-30,5,0,45,3131 South Las Vegas Blvd,"{'Open24Hours': False, 'Alcohol': 'full_bar', 'HasTV': False, 'CoatCheck': True, 'NoiseLevel': 'very_loud', 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'AgesAllowed': '21plus', 'Music': {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'WheelchairAccessible': True, 'BikeParking': False, 'Smoking': 'yes', 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, 'RestaurantsGoodForGroups': True, 'HappyHour': False, 'GoodForDancing': True, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}}","['Nightlife', 'Dance Clubs']",Las Vegas,{},0,36.12681141,-115.16740159999998,Tryst Nightclub,The Strip,89109.0,984,3.5,NV,Jando
254,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"There is simply no better show in Vegas and ""O"" is by far the best of the Cirque Du Soleil shows.  The arena / concert hall that it is performed in is top notch and with a dark decor that sets the mood just perfectly as the seats are comfortable from the balcony to the wet seats.  I prefer the wet seats as you are closest to the action and no one really gets all that soaked from the water acts.The choreography is breathtaking, the singing (in their unknown lyrical language) is fantastic, and they feature some of the most beautiful ballet, acrobatics, gymnastics one could ask for.  The story is clear, yet there is no dialogue throughout the entire show.  Its artsy, but downright impressive.  Words can't possibly describe the magnitude of this show and the Bellagio should thank their lucky stars to have landed such an amazing gem of a show that will hopefully continue for years on end.",4,BH9z7IJ4zydAqgwsbqoVZQ,0,WINccvIG-d-4YNFUmzcxwQ,2007-07-12,5,0,39,"Bellagio Las Vegas, 3600 S Las Vegas Blvd",{'GoodForKids': True},"['Arts & Entertainment', 'Performing Arts']",Las Vegas,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-22:00', 'Wednesday': '10:00-22:00', 'Thursday': '10:00-22:00', 'Sunday': '10:00-22:00', 'Saturday': '10:00-22:00'}",1,36.114062,-115.17726,Cirque du Soleil - O,The Strip,89109.0,1420,4.5,NV,Jando
255,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"If you like a good view and can handle being extremely high up, then the Top of the World is an impressive place to dine and experience some of the best Vegas has to offer.  Most people don't have high expectations (pun) of this restaurant given its location at the Stratosphere, but first timers seem fairly surprised and impressed as the place features beautiful decor, a fabulous view, excellent service, and food.My favorite item here is their delicious filet mignon.  It was cooked just perfectly (medium rare), with just enough juice, savoring the succulent flavor the poor cow had waiting for me.  Its easy to split a bottle of wine with a romantic date here as it can get incredible intimate here and with a beautiful strip view, full of lights and glamour, it makes for a very interesting proposal spot (which I'm told happens weekly here).",2,R_ZlcX46pPdjhjmfd043LA,0,gahlUsxaZZ0t4F5W7wtqkg,2007-08-23,4,0,38,2000 Las Vegas Blvd S,"{'Alcohol': 'full_bar', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'dressy', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'no', 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': True, 'BYOB': False, 'BikeParking': False, 'Corkage': True, 'RestaurantsTakeOut': False, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': False, 'RestaurantsTableService': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 4, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}, 'CoatCheck': False, 'Smoking': 'no', 'WheelchairAccessible': True, 'RestaurantsCounterService': True}","['Restaurants', 'Diners', 'American (Traditional)', 'Nightlife', 'Seafood', 'Bars', 'Steakhouses']",Las Vegas,"{'Monday': '11:00-23:00', 'Tuesday': '11:00-23:00', 'Friday': '11:00-23:00', 'Wednesday': '11:00-23:00', 'Thursday': '11:00-23:00', 'Sunday': '11:00-23:00', 'Saturday': '11:00-23:00'}",1,36.147408,-115.155726,Top of the World,The Strip,89104.0,1190,4.0,NV,Jando
