,user_id,business_id,business_category,full_state,address,attributes,categories,city,hours,is_open,latitude,longitude,business_name,neighborhood,postal_code,business_review_count,stars,state_small,username,user_reviews_count,yelping_since,useful,fans,elite_count,compliment_count,months_since,final_score
255,BqmvcFz8f0_o90HJFMpe6w,kcfjpeUoyqUvVBCoQ7N1sg,Shopping,Delaware,Am Markt 1,"{'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}}","['Computers', 'Shopping', 'Mobile Phones']",Lingen,"{'Monday': '9:30-18:30', 'Tuesday': '9:30-18:30', 'Friday': '9:30-18:30', 'Wednesday': '9:30-18:30', 'Thursday': '9:30-19:00', 'Saturday': '9:30-17:00'}",1,52.52186999999999,7.31761,Vodafone Premium Händler,,49808,5,4.0,DE,Handy4u-Criv,5,2010-06-14,0,0,0,0,94,1.160493827160494
256,rgwzJMqliK5Khs4-vpXAEw,kcfjpeUoyqUvVBCoQ7N1sg,Shopping,Delaware,Am Markt 1,"{'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}}","['Computers', 'Shopping', 'Mobile Phones']",Lingen,"{'Monday': '9:30-18:30', 'Tuesday': '9:30-18:30', 'Friday': '9:30-18:30', 'Wednesday': '9:30-18:30', 'Thursday': '9:30-19:00', 'Saturday': '9:30-17:00'}",1,52.52186999999999,7.31761,Vodafone Premium Händler,,49808,5,4.0,DE,crus,5,2010-11-23,0,0,0,0,89,1.0987654320987654
257,wz4pCzObRZ8adQDdGjziWA,kcfjpeUoyqUvVBCoQ7N1sg,Shopping,Delaware,Am Markt 1,"{'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}}","['Computers', 'Shopping', 'Mobile Phones']",Lingen,"{'Monday': '9:30-18:30', 'Tuesday': '9:30-18:30', 'Friday': '9:30-18:30', 'Wednesday': '9:30-18:30', 'Thursday': '9:30-19:00', 'Saturday': '9:30-17:00'}",1,52.52186999999999,7.31761,Vodafone Premium Händler,,49808,5,4.0,DE,Vielleicht_d,10,2010-11-21,0,0,0,0,89,1.0987654320987654
258,tPufvUuxXLJOMYQ7gzsMVA,XrFF2f26Lc9uNu0gVc7PvQ,Shopping,Illinois,711 S Wright St,"{'DogsAllowed': True, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'WheelchairAccessible': True}","['Shopping', 'Fashion', 'Sports Wear', 'Sporting Goods']",Champaign,"{'Monday': '10:00-17:00', 'Tuesday': '10:00-17:30', 'Friday': '10:00-17:30', 'Wednesday': '10:00-17:30', 'Thursday': '10:00-17:30', 'Saturday': '10:00-17:00'}",1,40.1099093,-88.22953659999999,Te Shurt,,61820,8,4.0,IL,Andrew,993,2008-06-05,175,50,10,303,118,5.3285563135446345
259,be8hFRSzakhqt37ojP308g,9SJ5sTileHeLXVMJrQiEDQ,Shopping,Illinois,516 E John St,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Videos & Video Game Rental', 'Shopping', 'Books', 'Mags', 'Music & Video']",Champaign,"{'Monday': '10:00-22:00', 'Tuesday': '10:00-22:00', 'Friday': '10:00-22:00', 'Wednesday': '10:00-22:00', 'Thursday': '10:00-22:00', 'Sunday': '12:00-22:00', 'Saturday': '11:00-22:00'}",0,40.1092217,-88.2305203,That's Rentertainment,,61820,49,5.0,IL,Stacey,443,2007-07-06,175,119,8,805,129,4.726477553987861
260,Ev55kUL77kZk6xCYam5www,smEBGmtg-U8Rxa2P2jKClQ,Shopping,Illinois,65 E Market View Dr,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': False}","['Shopping', 'Bookstores', 'Books', 'Mags', 'Music & Video']",Champaign,"{'Monday': '9:00-22:00', 'Tuesday': '9:00-22:00', 'Friday': '9:00-22:00', 'Wednesday': '9:00-22:00', 'Thursday': '9:00-22:00', 'Sunday': '10:00-21:00', 'Saturday': '9:00-22:00'}",1,40.136523445,-88.23984174649999,Barnes & Noble Booksellers,,61820,12,4.0,IL,Kali,1010,2008-05-02,202,78,8,356,119,4.584328171936272
261,Ev55kUL77kZk6xCYam5www,ZjSzUWHtnpCfjsa7CksSOg,Beauty & Spa,Illinois,145 E Harmon Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}, 'WiFi': 'free', 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Hotels', 'Home Services', 'Hotels & Travel', 'Event Planning & Services', 'Home Cleaning', 'Beauty & Spas', 'Day Spas', 'Resorts']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.1062541389,-115.166586185,The Signature at MGM Grand,Eastside,89109,1509,4.0,NV,Kali,1010,2008-05-02,202,78,8,356,119,4.584328171936272
262,fwSsSQXLvip6MkayAa_vyQ,QqwF1EXpSjivBaXaZWmDkw,Shopping,Illinois,105 N Walnut St,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Shopping', 'Home & Garden']",Champaign,{},1,40.1167333,-88.2428608,Ten Thousand Villages,,61820,8,4.0,IL,Kathleen,1109,2010-10-17,13617,91,8,4409,90,4.485326949546119
263,obnSWeGIYsjedPvy0_0Jag,ulvzyi-5vChuode--304DA,Shopping,Illinois,4105 Fieldstone Rd,{'BusinessAcceptsCreditCards': True},"['Hobby Shops', 'Toy Stores', 'Shopping']",Champaign,"{'Monday': '8:00-19:00', 'Tuesday': '8:00-19:00', 'Friday': '8:00-19:00', 'Wednesday': '8:00-19:00', 'Thursday': '8:00-19:00', 'Saturday': '8:00-19:00'}",1,40.1135548343,-88.3111501113,Horizon Hobby,,61822,9,2.0,IL,Charles,708,2009-01-14,527,41,8,273,111,4.4752109240634494
264,HXOfPXPMvdXNpQ_l0RRjKw,MR0h8i1xQizd1gVwTL-3LQ,Shopping,Illinois,6938 E 1st St,"{'DogsAllowed': True, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'ByAppointmentOnly': False, 'WheelchairAccessible': False}","['Specialty Schools', 'Art Schools', 'Accessories', 'Hobby Shops', 'Jewelry', 'Fashion', 'Education', 'Shopping']",Scottsdale,"{'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '12:00-16:00'}",0,33.4921841,-111.93129579999999,Jam,,85251,13,5.0,AZ,Jeffrey,1665,2010-08-16,4664,364,8,3686,92,4.464882623238319
265,HXOfPXPMvdXNpQ_l0RRjKw,XbHxWOciYlBhJOjKRQbo9g,Health & Medical,Illinois,2401 N Prospect Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Caters': True, 'HasTV': False, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True}","['Food', 'Pharmacy', 'Health & Medical', 'Delis', 'Bakeries', 'Grocery', 'Restaurants']",Champaign,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,40.145120399999996,-88.2606888,Meijer,,61822,49,3.5,IL,Jeffrey,1665,2010-08-16,4664,364,8,3686,92,4.464882623238319
266,yaBIVHDxaUBN2YHQ8-YiuQ,KNVMahZH_7xDDjZz-K6lwg,Shopping,Illinois,751 Starkweather Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True}","['Home Decor', 'Home Services', 'Home & Garden', 'Food', 'Interior Design', 'Wineries', 'Wine Tasting Room', 'Shopping', 'Arts & Entertainment']",Cleveland,"{'Tuesday': '12:00-19:00', 'Friday': '12:00-19:00', 'Wednesday': '12:00-19:00', 'Thursday': '12:00-19:00', 'Sunday': '11:00-15:00', 'Saturday': '11:00-18:00'}",1,41.4773595,-81.68202790000001,Wine & Design,Tremont,44113,3,4.5,OH,Meredith,1173,2009-03-29,4,55,8,342,109,4.447451705659013
267,yaBIVHDxaUBN2YHQ8-YiuQ,JKXR_z4ww-d5QeeYRCwibw,Health & Medical,Pennsylvania,6100 Penn Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True}","['Drugstores', 'Shopping', 'Health & Medical', 'Pharmacy']",Pittsburgh,"{'Monday': '7:00-19:00', 'Tuesday': '7:00-19:00', 'Friday': '7:00-19:00', 'Wednesday': '7:00-19:00', 'Thursday': '7:00-19:00', 'Sunday': '10:00-18:00', 'Saturday': '8:00-18:00'}",1,40.46071370000001,-79.9237465,CVS Pharmacy,East Liberty,15206,5,2.0,PA,Meredith,1173,2009-03-29,4,55,8,342,109,4.447451705659013
268,tk47e3weem-fA6K9J-iH9Q,WAAYgXdq-1zdo5Je-pq3kg,Shopping,Illinois,24 Columbia St,"{'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, 'WiFi': 'no', 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsTakeOut': True, 'WheelchairAccessible': True}","['Coffee Roasteries', 'Grocery', 'Food', 'Shopping', 'Coffee & Tea', 'Brewing Supplies']",Champaign,"{'Monday': '8:30-17:30', 'Tuesday': '8:30-17:30', 'Friday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Saturday': '9:00-13:30'}",1,40.121275,-88.242132,Columbia Street Roastery By Herriott's,,61820,29,4.5,IL,Kait,379,2009-03-29,573,21,8,323,109,4.4429588617035005
269,sQ7dT01o_m2tu4gamI_4Rg,ehpewLjZ1VPc1by1EzXqfA,Shopping,Montana,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",St. Peters,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-18:00'}",0,38.793347100000005,-90.5845608,The Great Frame Up,St Peters,63376,12,3.0,MT,Victor,37,2006-02-11,15,2,0,2,146,1.8035994242404705
270,-85GzMKjLZgOyDCvUAikJA,ehpewLjZ1VPc1by1EzXqfA,Shopping,Montana,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",St. Peters,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-18:00'}",0,38.793347100000005,-90.5845608,The Great Frame Up,St Peters,63376,12,3.0,MT,Tony,87,2006-07-28,15,5,0,8,141,1.7431767987038072
271,ceAThsA4RPlpHGO3N-juyA,ehpewLjZ1VPc1by1EzXqfA,Shopping,Montana,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",St. Peters,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-18:00'}",0,38.793347100000005,-90.5845608,The Great Frame Up,St Peters,63376,12,3.0,MT,Gregg,36,2007-08-06,4,0,0,2,128,1.5803253518566105
272,zGrgQw_EoJg4zDnoWnFb2w,ehpewLjZ1VPc1by1EzXqfA,Shopping,Montana,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",St. Peters,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-18:00'}",0,38.793347100000005,-90.5845608,The Great Frame Up,St Peters,63376,12,3.0,MT,Laura,29,2009-05-16,2,0,0,1,107,1.3210268734591697
273,V6MUTkgdJ6OIumH0OLm3rw,ehpewLjZ1VPc1by1EzXqfA,Shopping,Montana,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",St. Peters,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-18:00'}",0,38.793347100000005,-90.5845608,The Great Frame Up,St Peters,63376,12,3.0,MT,Dave,7,2010-04-12,0,0,0,0,96,1.1851851851851851
274,2ZiJmiq3niVfkIz_KDBDfQ,ehpewLjZ1VPc1by1EzXqfA,Shopping,Montana,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",St. Peters,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-18:00'}",0,38.793347100000005,-90.5845608,The Great Frame Up,St Peters,63376,12,3.0,MT,Cheech,29,2011-04-10,62,0,0,33,84,1.0382600657133172
275,sfV5sKQElvHq7eLwgH9O5w,ehpewLjZ1VPc1by1EzXqfA,Shopping,Montana,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",St. Peters,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-18:00'}",0,38.793347100000005,-90.5845608,The Great Frame Up,St Peters,63376,12,3.0,MT,James,14,2011-05-13,1,0,0,0,83,1.0247091587456207
276,4uvMICfWfDhqEZcCqmpwgg,ehpewLjZ1VPc1by1EzXqfA,Shopping,Montana,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",St. Peters,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-18:00'}",0,38.793347100000005,-90.5845608,The Great Frame Up,St Peters,63376,12,3.0,MT,Ananda,4,2011-11-26,0,0,0,1,77,0.9506209016469406
277,EKfgB4_bLKkzfIFAcr_D-A,ehpewLjZ1VPc1by1EzXqfA,Shopping,Montana,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",St. Peters,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-18:00'}",0,38.793347100000005,-90.5845608,The Great Frame Up,St Peters,63376,12,3.0,MT,Marwileo,6,2012-03-14,4,1,0,1,73,0.9017374095969832
278,tcpH_Lw1dV0XTKq_X9Ilpg,ehpewLjZ1VPc1by1EzXqfA,Shopping,Montana,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",St. Peters,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-18:00'}",0,38.793347100000005,-90.5845608,The Great Frame Up,St Peters,63376,12,3.0,MT,Mary,7,2012-12-28,0,0,0,0,64,0.7901234567901234
279,8Aq_UdlsrjhBwGWb_U-xRA,77FUdM-bbaiQ4AaJ7hsdeA,Shopping,Nevada,170 Countryside Dr,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': False}","['Shopping', 'Accessories', ""Women's Clothing"", 'Personal Shopping', ""Men's Clothing"", 'Fashion']",Belleville,{},1,42.8631165,-89.5267022,Duluth Trading Co,,53508,74,3.0,WI,Wilhelm,1004,2006-11-30,50777,237,11,35332,137,7.055255913001423
280,8Aq_UdlsrjhBwGWb_U-xRA,77FUdM-bbaiQ4AaJ7hsdeA,Shopping,Wisconsin,170 Countryside Dr,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': False}","['Shopping', 'Accessories', ""Women's Clothing"", 'Personal Shopping', ""Men's Clothing"", 'Fashion']",Belleville,{},1,42.8631165,-89.5267022,Duluth Trading Co,,53508,74,3.0,WI,Wilhelm,1004,2006-11-30,50777,237,11,35332,137,7.055255913001423
281,WBCG29Wa-amEZPnoAGqYgg,gbMDGRFNAhgaDOt7h_xGTQ,Shopping,New York,2454 Yonge Street,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True}","['Shopping', 'Bikes', 'Sporting Goods']",Toronto,"{'Monday': '9:30-21:00', 'Tuesday': '9:30-21:00', 'Friday': '9:30-21:00', 'Wednesday': '9:30-21:00', 'Thursday': '9:30-21:00', 'Sunday': '10:00-18:00', 'Saturday': '9:00-18:00'}",1,43.7110167,-79.3995475,Sporting Life Bikes & Boards,Yonge and Eglinton,M4P 2H5,14,3.5,ON,Emily,227,2010-10-26,190,18,7,102,90,3.8148743255030815
282,VRB46CgxSqgyGZMWeQJSIg,3lFUdYf2zfFxrm8LIpupBw,Shopping,New York,2002 Ridge Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False}","['Fashion', 'Accessories', 'Shopping']",Champlain,{},1,44.977624600000006,-73.44978309999999,Matt & Nat,,12919,28,2.0,NY,Mariko,195,2008-07-14,5,8,0,56,117,1.4481602079688642
283,7Uz4gT4iFOWkc_8LT37f1g,3lFUdYf2zfFxrm8LIpupBw,Shopping,New York,2002 Ridge Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False}","['Fashion', 'Accessories', 'Shopping']",Champlain,{},1,44.977624600000006,-73.44978309999999,Matt & Nat,,12919,28,2.0,NY,bree,13,2008-10-28,1,0,0,1,114,1.4074288258246597
284,3cADFWNkeGKBsy7WO-VrBw,3lFUdYf2zfFxrm8LIpupBw,Shopping,New York,2002 Ridge Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False}","['Fashion', 'Accessories', 'Shopping']",Champlain,{},1,44.977624600000006,-73.44978309999999,Matt & Nat,,12919,28,2.0,NY,Solomohn,66,2009-03-26,24,5,0,28,109,1.348347630723575
285,WnVO2Zy1ABwjfOH0nnVKsA,3lFUdYf2zfFxrm8LIpupBw,Shopping,New York,2002 Ridge Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False}","['Fashion', 'Accessories', 'Shopping']",Champlain,{},1,44.977624600000006,-73.44978309999999,Matt & Nat,,12919,28,2.0,NY,Laura,26,2009-04-27,0,0,0,2,108,1.3333405687259798
286,SaFwA-O7hGWt4JCgaSKfFg,3lFUdYf2zfFxrm8LIpupBw,Shopping,New York,2002 Ridge Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False}","['Fashion', 'Accessories', 'Shopping']",Champlain,{},1,44.977624600000006,-73.44978309999999,Matt & Nat,,12919,28,2.0,NY,Diana,66,2010-06-29,21,4,0,11,94,1.1626195214223969
287,OIyeZyPEppjeiHMxtJq0Zg,3lFUdYf2zfFxrm8LIpupBw,Shopping,New York,2002 Ridge Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False}","['Fashion', 'Accessories', 'Shopping']",Champlain,{},1,44.977624600000006,-73.44978309999999,Matt & Nat,,12919,28,2.0,NY,Olivia,48,2010-07-18,373,8,0,23,93,1.1582951929958425
288,7lrLdRT5cUuEy_7StDbsag,SMx-Ltydt4Y4JFoSfheOhA,Shopping,New York,"477 State Rt 11 Pmb, Ste 122",{'BusinessAcceptsCreditCards': True},"['Printing Services', 'Photography Stores & Services', 'Shopping', 'Local Services']",Champlain,{},1,44.986427299999995,-73.44652509999999,Ink Owl,,12919,5,4.5,NY,Jorgen,8,2009-09-21,1,0,0,0,103,1.2716227389925343
289,IrZBI_MLdwer8GKStOP0Zg,SMx-Ltydt4Y4JFoSfheOhA,Shopping,New York,"477 State Rt 11 Pmb, Ste 122",{'BusinessAcceptsCreditCards': True},"['Printing Services', 'Photography Stores & Services', 'Shopping', 'Local Services']",Champlain,{},1,44.986427299999995,-73.44652509999999,Ink Owl,,12919,5,4.5,NY,Dan,10,2011-02-25,0,0,0,2,86,1.061735630454375
290,NGKlW-6DMuL73uSEFJyLyw,HqIKlhg6OKhpBfEvMwSIwA,Shopping,New York,1251 Rue Rachel E,"{'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'GoodForKids': True, 'WheelchairAccessible': False}","['Shopping', 'Bike Repair/Maintenance', 'Bikes', 'Sporting Goods', 'Local Services', 'Tours', 'Hotels & Travel', 'Bike Rentals', 'Active Life']",Montréal,"{'Monday': '10:00-17:00', 'Tuesday': '10:00-17:00', 'Friday': '10:00-17:00', 'Wednesday': '10:00-17:00', 'Thursday': '10:00-17:00', 'Sunday': '10:00-17:00', 'Saturday': '10:00-17:00'}",1,45.527219,-73.573049,Fitz & Follwell,Plateau-Mont-Royal,H2J 2J9,89,5.0,QC,Rod,56,2010-12-12,4,0,0,2,88,1.0864981913627831
291,37HswRimgBEf7_US-c3CDA,CZWIiJMB4vrBpca84agvMg,Shopping,North Carolina,"3720 Las Vegas Blvd S, Ste 275","{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 4, 'BikeParking': True, 'GoodForKids': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Shopping', 'Art Galleries', 'Arts & Entertainment']",Las Vegas,{},1,36.1077864,-115.1744209,The Gallery,The Strip,89109,19,4.5,NV,Adrienne,2306,2007-02-21,22176,191,10,27673,134,6.07708816459001
292,4rg-rTjYpnEjNOqi-ej4RA,UjTNhGKPetYsM5cxqyMKKw,Shopping,North Carolina,6001 Haas Way,{'GoodForKids': True},"['Professional Sports Teams', 'Arts & Entertainment', 'Sporting Goods', 'Shopping']",Kannapolis,{},1,35.440621,-80.677933,Stewart Haas Racing,,28081,6,4.5,NC,Jennifer,608,2007-09-27,12136,43,11,815,127,6.036053345012852
293,M9rRM6Eo5YbKLKMG5QiIPA,ZCAhOtaExSCVQhmEuxpWJw,Shopping,North Carolina,"3111 West Chandler Blvd, Ste 1044","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Cosmetics & Beauty Supply', 'Skin Care', 'Beauty & Spas', 'Shopping']",Chandler,"{'Monday': '10:00-21:00', 'Tuesday': '10:00-21:00', 'Friday': '10:00-21:00', 'Wednesday': '10:00-21:00', 'Thursday': '10:00-21:00', 'Sunday': '11:00-18:00', 'Saturday': '10:00-21:00'}",1,33.3017106,-111.8985267,Aveda Store,,85226,5,4.5,AZ,Aileen,891,2007-10-11,13383,513,10,23146,126,5.943246481363167
